year,month,jenis,kode_trayek,trayek,jumlah_penumpang,halte_awal,halte_tujuan,latitude_awal,longitude_awal,latitude_tujuan,longitude_tujuan
2021,7,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,27538,Terminal Tanjung Priok,Ancol Barat,-6.09194,106.88167,-6.12815,106.84494
2021,7,Mikrotrans,JAK.85,Bintara - Cipinang Indah,25470,Bintara,Cipinang Indah,-6.2345741,106.9459448,-6.244,106.899
2021,7,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,40086,Terminal Kampung Melayu,Kapin Raya,-6.235,106.893,-6.25684,106.89837
2021,7,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,60821,Rawa Buaya,Rawa Kompeni,106.726188,-6.153916,-6.1046871,106.6997506
2021,7,Mikrotrans,JA.77,Tanjung Priok - Jembatan Item,60267,Tanjung Priok,Jembatan Item,106.88214,-6.10959,106.85515,-6.13098
2021,7,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,42919,Cililitan,Kp. Pulo,106.866352,-6.262494,-6.2526054,106.8047095
2021,7,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,39415,Terminal Rawamangun,Cipinang Muara,-6.2005,106.8765,-6.23,106.88
2021,7,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,61657,Jambore Cibubur,Pasar Rebo,-6.3716939,106.8979283,-6.3315,106.8925
2021,7,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,86419,Kampung Rambutan,Pasar Rebo,106.882155,-6.309885,-6.3315,106.8925
2021,7,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,61194,Kampung Rambutan,Pinang Ranti,106.882155,-6.309885,106.886338,-6.291075
2021,7,Mikrotrans,JAK.64,Lenteng Agung - Aseli,35142,Lenteng Agung,Aseli,-6.3233,106.8147,-6.3488301,106.7965722
2021,7,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,29397,Cempaka Putih,Pulo Gadung,106.876423,-6.174207,106.90885,-6.183325
2021,7,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,51455,Kelapa Gading,Rusun Kemayoran,-6.136,106.9015,-6.1735,106.8465
2021,7,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,68926,Rawamangun,Tanah Merah,106.880332,-6.192931,-6.1334847,106.9005815
2021,7,Mikrotrans,JAK.58,Cilingcing - Rorotan,84804,Cilingcing,Rorotan,-6.0935,106.879,-6.1335,106.9045
2021,7,Mikrotrans,JAK.56,Grogol - Srengseng,50173,Grogol,Srengseng,106.789705,-6.166824,-6.2095235,106.7546797
2021,7,Mikrotrans,JAK.54,Grogol - Benhil,35059,Grogol,Benhil,106.789705,-6.166824,-6.2146871,106.8154446
2021,7,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,35322,Grogol,Pos Pengumben,106.789705,-6.166824,106.77226,-6.212935
2021,7,Mikrotrans,JAK.52,Kalideres - Muara Angke,55626,Kalideres,Muara Angke,106.705503,-6.154412,-6.1098764,106.7747051
2021,7,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,90388,Taman Kota,Budi Luhur,106.757893,-6.157176,-6.176755,106.7467395
2021,7,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,59756,Kalideres,Puri Kembangan,106.705503,-6.154412,-6.171,106.746
2021,7,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,35304,Lebak Bulus,Cipulir,106.774151,-6.289413,106.765411,-6.237818
2021,7,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,42179,Pasar Minggu,Ciganjur,-6.2825,106.82,-6.335,106.829
2021,7,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,70972,Pasar Minggu,Jagakarsa,-6.2825,106.82,-6.345,106.797
2021,7,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,42681,Lebak Bulus,Ragunan,106.774151,-6.289413,106.819485,-6.305769
2021,7,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,53677,Andara,Stasiun Universitas Pancasila,-6.314,106.823,-6.3975,106.813
2021,7,Mikrotrans,JAK.43,Tongtek - Cililitan,69302,Tongtek,Cililitan,-6.2159362,106.8633821,106.866352,-6.262494
2021,7,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,59935,Kampung Melayu,Pondok Kelapa,106.866821,-6.224673,-6.207,106.902
2021,7,Mikrotrans,JAK.41,Kampung Melayu - Ppulo Gadung,39265,Kampung Melayu,Pulo Gadung,106.866821,-6.224673,106.90885,-6.183325
2021,7,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,39761,Harapan Baru,Pulo Gebang,-6.184,106.896,106.952651,-6.212697
2021,7,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,50834,Kalimalang,Duren Sawit,-6.231,106.922,-6.2325,106.9
2021,7,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,41201,Bulak Ringin,Kampung Rambutan,-6.3536317,106.8743563,106.882155,-6.309885
2021,7,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,43598,Cililitan,Condet,106.866352,-6.262494,-6.2764268,106.8517227
2021,7,Mikrotrans,JAK.36,Cilangkap - Cililitan,59082,Cilangkap,Cililitan,-6.3337625,106.9080579,106.866352,-6.262494
2021,7,Mikrotrans,JAK.35,Pangkalan Jati - Rawamangun,33239,Pangkalan Jati,Rawamangun,-6.2476108,106.9075793,106.880332,-6.192931
2021,7,Mikrotrans,JAK.34,Rawamangun - Klender,66981,Rawamangun,Klender,106.880332,-6.192931,106.903063,-6.213596
2021,7,Mikrotrans,JAK.33,Pulo Gadung - Kota,53882,Pulo Gadung,Kota,106.90885,-6.183325,106.814904,-6.13679
2021,7,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,65877,Lebak Bulus,Petukangan,106.774151,-6.289413,-6.243428,106.7536421
2021,7,Mikrotrans,JAK.31,Blok M - Andara,47265,Blok M,Andara,106.801751,-6.243312,-6.314,106.823
2021,7,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,115750,Grogol,Meruya,106.789705,-6.166824,-6.178,106.737
2021,7,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,102252,Tanjung Priok,Sukapura,106.88214,-6.10959,-6.1524249,106.9285742
2021,7,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,60833,Kampung Rambutan,Taman Wiladatika,106.882155,-6.309885,-6.334,106.8935
2021,7,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,45238,Pulo Gebang,Rorotan,106.952651,-6.212697,-6.1335,106.9045
2021,7,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,34525,Rawamangun,Duren Sawit,106.880332,-6.192931,-6.2325,106.9
2021,7,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,51709,Kampung Rambutan,Kalisari,106.882155,-6.309885,-6.23,106.891
2021,7,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,67255,Senen,Pulo Gadung,-6.1775,106.848,106.90885,-6.183325
2021,7,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,22151,Dwikora,Penas Kalimalang,-6.17,106.9,-6.22,106.92
2021,7,Mikrotrans,JAK.21,Cililitan - Dwikora,50079,Cililitan,Dwikora,106.866352,-6.262494,-6.17,106.9
2021,7,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,54167,Cawang UKI,Lubang Buaya,-6.2565,106.887,-6.349,106.917
2021,7,Mikrotrans,"JAK,19",Pinang Ranti - Kampung Rambutan,89642,Pinang Ranti,Kampung Rambutan,106.886338,-6.291075,106.882155,-6.309885
2021,7,Mikrotrans,JAK.18,Kalibata - Kuningan,27976,Kalibata,Kuningan,-6.265332,106.8351642,106.833205,-6.228794
2021,7,Mikrotrans,JAK.17,Senen - Pulo Gadung,40998,Senen,Pulo Gadung,-6.1775,106.848,106.90885,-6.183325
2021,7,Mikrotrans,JAK.16,Cililitan - Condet via Kayu Manis,67962,Cililitan,Condet,106.866352,-6.262494,-6.2764268,106.8517227
2021,7,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,107567,Bulak Turi,Tanjung Priok,-6.2586043,107.0179957,106.88214,-6.10959
2021,7,Mikrotrans,JAK.14,Tanah Abang - Meruya,68627,Tanah Abang,Meruya,-6.184,106.8225,-6.178,106.737
2021,7,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,16554,Tanah Abang,Kota Intan,-6.184,106.8225,-6.1556,106.8638
2021,7,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,62106,Tanah Abang,Kebayoran Lama,-6.184,106.8225,106.777515,-6.23834
2021,7,Mikrotrans,JAK.117,Tanjung Priok - Tanah Merdeka,75944,Tanjung Priok,Tanah Merdeka,106.88214,-6.10959,-6.1072514,106.9211497
2021,7,Mikrotrans,JAK.112,Terminal Tanah Merah - Pulo Gadung,47747,Terminal Tanah Merah,Pulo Gadung,-6.18,106.83,106.90885,-6.183325
2021,7,Mikrotrans,JAK.11,Tanah Abang - Kebayoran Lama,64412,Tanah Abang,Kebayoran Lama,-6.184,106.8225,106.777515,-6.23834
2021,7,Mikrotrans,JAK. 10B,Gondangdia - Cikini via Kramat Jaya,3136,Gondangdia,Cikini,-6.1859109,106.8325657,-6.1865,106.84
2021,7,Mikrotrans,JAK.10A,Gondangdia - Cikini via Salemba Raya,19060,Gondangdia,Cikini,-6.1859109,106.8325657,-6.1865,106.84
2021,7,Mikrotrans,JAK.10,Tanah Abang - Kota,40221,Tanah Abang,Kota,-6.184,106.8225,106.814904,-6.13679
2021,7,Mikrotrans,JAK.09,Roxy Mas - Karet,16921,Roxy Mas,Karet,-6.166694,106.8030367,106.820031,-6.212457
2021,7,Mikrotrans,JAK.08,Roxy - Benhil,24959,Roxy,Benhil,106.796746,-6.166294,-6.2146871,106.8154446
2021,7,Mikrotrans,JAK.07,Tanah Abang - Grogol via Tawakal,41852,Tanah Abang,Grogol,-6.184,106.8225,106.789705,-6.166824
2021,7,Mikrotrans,JAK.06,Kampung Rambutan - Pondok Gede,63751,Kampung Rambutan,Pondok Gede,106.882155,-6.309885,-6.2862899,106.9092597
2021,7,Mikrotrans,JAK.05,Semper - Rorotan,61720,Semper,Rorotan,-6.106,106.9,-6.1335,106.9045
2021,7,Mikrotrans,JAK.04,Grogol - Tubagus Angke,52237,Grogol,Tubagus Angke,106.789705,-6.166824,-6.1418133,106.8066589
2021,7,Mikrotrans,JAK.03,Lebak Bulus - Andara,28719,Lebak Bulus,Andara,106.774151,-6.289413,-6.314,106.823
2021,7,Mikrotrans,JAK.02,Kampung Melayu - Duren Sawit,41284,Kampung Melayu,Duren Sawit,106.866821,-6.224673,-6.2325,106.9
2021,7,Mikrotrans,JAK.01,Tanjung Priok - Plumpang,53303,Tanjung Priok,Plumpang,106.88214,-6.10959,106.8937,-6.12848
2021,7,BRT,9,Pinang Ranti - Pluit,326712,Pinang Ranti,Pluit,106.886338,-6.291075,106.790371,-6.115795
2021,7,BRT,8,Lebak Bulus - Harmoni,194713,Lebak Bulus,Harmoni,106.774151,-6.289413,106.81992,-6.162687
2021,7,BRT,7,Kampung Rambutan - Kampung Melayu,174682,Kampung Rambutan,Kampung Melayu,106.882155,-6.309885,106.866821,-6.224673
2021,7,BRT,6,Ragunan - Dukuh Atas 2,157941,Ragunan,Dukuh Atas 2,106.819485,-6.305769,-6.2043967,106.8234017
2021,7,BRT,5,Kampung Melayu - Ancol,181565,Kampung Melayu,Ancol,106.866821,-6.224673,106.830391,-6.127563
2021,7,BRT,4,Pulo Gadung 2 - Tosari,118923,Pulo Gadung 2,Tosari,-6.1756863,106.8778562,106.823092,-6.196892
2021,7,BRT,3,Kalideres - Pasar Baru,205148,Kalideres,Pasar Baru,106.705503,-6.154412,106.834834,-6.166129
2021,7,BRT,2,Pulo Gadung 1 - Harmoni,143327,Pulo Gadung 1,Harmoni,-6.2091654,106.897783,106.81992,-6.162687
2021,7,BRT,13,Ciledug - Tendean,124158,Ciledug,Tendean,-6.22,106.75,-6.229,106.812
2021,7,BRT,12,Penjaringan - Sunter Bouleverd Barat,62403,Penjaringan,Sunter Bouleverd Barat,106.792026,-6.126306,-6.14281,106.89075
2021,7,BRT,11,Pulo Gebang - Kampung Melayu,62391,Pulo Gebang,Kampung Melayu,106.952651,-6.212697,106.866821,-6.224673
2021,7,BRT,10,Tanjung Priok - PGC 2,175900,Tanjung Priok,PGC 2,106.88214,-6.10959,-6.2624252,106.8664105
2021,7,BRT,1,Blok M - Kota,344528,Blok M,Kota,106.801751,-6.243312,106.814904,-6.13679
2021,7,Angkutan Umum Integrasi,9H,Cipedak - Blok M,9158,Cipedak,Blok M,-6.3544097,106.8023899,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,9E,Kebayoran Lama - Jelambar,7914,Kebayoran Lama,Jelambar,106.777515,-6.23834,106.786505,-6.166548
2021,7,Angkutan Umum Integrasi,9D,Pasar Minggu - Tanah Abang,41267,Pasar Minggu,Tanah Abang,-6.2825,106.82,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,8K,Batu Sari - Tanah Abang,3406,Batu Sari,Tanah Abang,-6.1785,106.825,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,8E,Bintaro - Blok M,8853,Bintaro,Blok M,-6.2713928,106.7608618,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,8D,Joglo - Blok M,13387,Joglo,Blok M,-6.219017,106.7383023,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,8C,Kebayoran Lama - Tanah Abang,1186,Kebayoran Lama,Tanah Abang,106.777515,-6.23834,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,7P,Pondok Kelapa - BKN,10617,Pondok Kelapa,BKN,-6.207,106.902,-6.209,106.83
2021,7,Angkutan Umum Integrasi,7D,Pancoran - TMII,9570,Pancoran,TMII,-6.2385,106.846,-6.3025,106.895
2021,7,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,38429,Kampung Rambutan,Blok M,106.882155,-6.309885,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,36224,Kampung Rambutan,Lebak Bulus,106.882155,-6.309885,106.774151,-6.289413
2021,7,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,1026,Ragunan,Stasiun MRT Fatmawati,106.819485,-6.305769,-6.2924669,106.7924543
2021,7,Angkutan Umum Integrasi,6N,Ragunan - Blok M via Kemang,12623,Ragunan,Blok M,106.819485,-6.305769,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok M,10908,Stasiun Manggarai,Blok M,-6.224,106.8485,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,8552,Senen,Lebak Bulus,-6.1775,106.848,106.774151,-6.289413
2021,7,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,42384,Stasiun Tebet,Karet,106.858139,-6.225503,106.820031,-6.212457
2021,7,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,38167,Kampung Melayu,Tanah Abang,106.866821,-6.224673,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,6465,Kampung Melayu,Tanah Abang,106.866821,-6.224673,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,3603,Stasiun Tebet,Bidara Cina,106.858139,-6.225503,106.867208,-6.229724
2021,7,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,20815,Pinang Ranti,Pulo Gadung,106.886338,-6.291075,106.90885,-6.183325
2021,7,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,15182,Stasiun Manggarai,UI,-6.224,106.8485,-6.3477829,106.8312304
2021,7,Angkutan Umum Integrasi,3E ,Sentraland Cengkareng - Puri Kembangan,12046,Sentraland Cengkareng,Puri Kembangan,-6.128,106.743,-6.171,106.746
2021,7,Angkutan Umum Integrasi,2Q,Gondangdia - Balai Kota,4465,Gondangdia,Balai Kota,-6.1859109,106.8325657,106.826456,-6.180488
2021,7,Angkutan Umum Integrasi,2P,Gondangdia - Senen,2029,Gondangdia,Senen,-6.1859109,106.8325657,-6.1775,106.848
2021,7,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,6022,Senen,Tanah Abang,-6.1775,106.848,-6.184,106.8225
2021,7,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,14727,Rempoa,Blok M,-6.2778768,106.7610741,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,4484,Senen,Bundaran Senayan,-6.1775,106.848,106.800939,-6.227869
2021,7,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,4405,Tanah Abang,Blok M,-6.184,106.8225,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,1M,Meruya - Blok M,12145,Meruya,Blok M,-6.178,106.737,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,18340,Tanah Abang,Stasiun Gondangdia,-6.184,106.8225,-6.1855,106.8275
2021,7,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,1802,Stasiun Palmerah,Bundaran Senayan,-6.2071372,106.7975907,106.800939,-6.227869
2021,7,Angkutan Umum Integrasi,1E,Pondok Labu - Blok M,36585,Pondok Labu,Blok M,-6.3091437,106.7979382,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,7862,Pesanggrahan,Blok M,-6.2554579,106.763112,106.801751,-6.243312
2021,7,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,10688,Stasiun Palmerah,Tosari,-6.2071372,106.7975907,106.823092,-6.196892
2021,7,Angkutan Umum Integrasi,1A,PIK - Balai Kota,29960,PIK,Balai Kota,-6.1089154,106.7392466,106.826456,-6.180488
2021,7,Angkutan Umum Integrasi,12B,Pluit - Senen,4641,Pluit,Senen,106.790371,-6.115795,-6.1775,106.848
2021,7,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,6363,Kampung Melayu,Pulo Gebang,106.866821,-6.224673,106.952651,-6.212697
2021,7,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,33801,Pulo Gebang,Pulo Gadung 2,106.952651,-6.212697,-6.1756863,106.8778562
2021,7,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman BMW,23069,Tanjung Priok,Senen,106.88214,-6.10959,-6.1775,106.848
2021,7,Angkutan Umum Integrasi,GR4,Taman Kota Intan - Museum Bahari,7,Taman Kota Intan,Museum Bahari,-6.128,106.838,-6.1345,106.8136
2021,7,Angkutan Umum Integrasi,GR5,Kota Tua Explorer,11,Kota Tua Explorer,Kota Tua Explorer,-6.1385,106.8139,-6.1385,106.8139
2021,4,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,31791,Terminal Tanjung Priok,Ancol Barat,-6.09194,106.88167,-6.12815,106.84494
2021,4,Mikrotrans,JAK.85,Bintara - Cipinang Indah,26835,Bintara,Cipinang Indah,-6.2345741,106.9459448,-6.244,106.899
2021,4,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,40223,Terminal Kampung Melayu,Kapin Raya,-6.235,106.893,-6.25684,106.89837
2021,4,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,64948,Rawa Buaya,Rawa Kompeni,106.726188,-6.153916,-6.1046871,106.6997506
2021,4,Mikrotrans,JA.77,Tanjung Priok - Jembatan Item,69143,Tanjung Priok,Jembatan Item,106.88214,-6.10959,106.85515,-6.13098
2021,4,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,49851,Cililitan,Kp. Pulo,106.866352,-6.262494,-6.2526054,106.8047095
2021,4,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,44545,Terminal Rawamangun,Cipinang Muara,-6.2005,106.8765,-6.23,106.88
2021,4,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,73486,Jambore Cibubur,Pasar Rebo,-6.3716939,106.8979283,-6.3315,106.8925
2021,4,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,104102,Kampung Rambutan,Pasar Rebo,106.882155,-6.309885,-6.3315,106.8925
2021,4,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,71173,Kampung Rambutan,Pinang Ranti,106.882155,-6.309885,106.886338,-6.291075
2021,4,Mikrotrans,JAK.64,Lenteng Agung - Aseli,47623,Lenteng Agung,Aseli,-6.3233,106.8147,-6.3488301,106.7965722
2021,4,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,42043,Cempaka Putih,Pulo Gadung,106.876423,-6.174207,106.90885,-6.183325
2021,4,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,73738,Kelapa Gading,Rusun Kemayoran,-6.136,106.9015,-6.1735,106.8465
2021,4,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,94492,Rawamangun,Tanah Merah,106.880332,-6.192931,-6.1334847,106.9005815
2021,4,Mikrotrans,JAK.58,Cilingcing - Rorotan,102437,Cilingcing,Rorotan,-6.0935,106.879,-6.1335,106.9045
2021,4,Mikrotrans,JAK.56,Grogol - Srengseng,55901,Grogol,Srengseng,106.789705,-6.166824,-6.2095235,106.7546797
2021,4,Mikrotrans,JAK.54,Grogol - Benhil,39120,Grogol,Benhil,106.789705,-6.166824,-6.2146871,106.8154446
2021,4,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,36642,Grogol,Pos Pengumben,106.789705,-6.166824,106.77226,-6.212935
2021,4,Mikrotrans,JAK.52,Kalideres - Muara Angke,61905,Kalideres,Muara Angke,106.705503,-6.154412,-6.1098764,106.7747051
2021,4,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,108669,Taman Kota,Budi Luhur,106.757893,-6.157176,-6.176755,106.7467395
2021,4,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,71057,Kalideres,Puri Kembangan,106.705503,-6.154412,-6.171,106.746
2021,4,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,44479,Lebak Bulus,Cipulir,106.774151,-6.289413,106.765411,-6.237818
2021,4,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,53740,Pasar Minggu,Ciganjur,-6.2825,106.82,-6.335,106.829
2021,4,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,87618,Pasar Minggu,Jagakarsa,-6.2825,106.82,-6.345,106.797
2021,4,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,58579,Lebak Bulus,Ragunan,106.774151,-6.289413,106.819485,-6.305769
2021,4,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,67175,Andara,Stasiun Universitas Pancasila,-6.314,106.823,-6.3975,106.813
2021,4,Mikrotrans,JAK.43,Tongtek - Cililitan,91751,Tongtek,Cililitan,-6.2159362,106.8633821,106.866352,-6.262494
2021,4,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,67771,Kampung Melayu,Pondok Kelapa,106.866821,-6.224673,-6.207,106.902
2021,4,Mikrotrans,JAK.41,Kampung Melayu - Ppulo Gadung,40336,Kampung Melayu,Pulo Gadung,106.866821,-6.224673,106.90885,-6.183325
2021,4,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,46119,Harapan Baru,Pulo Gebang,-6.184,106.896,106.952651,-6.212697
2021,4,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,66948,Kalimalang,Duren Sawit,-6.231,106.922,-6.2325,106.9
2021,4,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,51343,Bulak Ringin,Kampung Rambutan,-6.3536317,106.8743563,106.882155,-6.309885
2021,4,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,59481,Cililitan,Condet,106.866352,-6.262494,-6.2764268,106.8517227
2021,4,Mikrotrans,JAK.36,Cilangkap - Cililitan,99921,Cilangkap,Cililitan,-6.3337625,106.9080579,106.866352,-6.262494
2021,4,Mikrotrans,JAK.35,Pangkalan Jati - Rawamangun,33547,Pangkalan Jati,Rawamangun,-6.2476108,106.9075793,106.880332,-6.192931
2021,4,Mikrotrans,JAK.34,Rawamangun - Klender,83256,Rawamangun,Klender,106.880332,-6.192931,106.903063,-6.213596
2021,4,Mikrotrans,JAK.33,Pulo Gadung - Kota,53128,Pulo Gadung,Kota,106.90885,-6.183325,106.814904,-6.13679
2021,4,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,96164,Lebak Bulus,Petukangan,106.774151,-6.289413,-6.243428,106.7536421
2021,4,Mikrotrans,JAK.31,Blok M - Andara,68488,Blok M,Andara,106.801751,-6.243312,-6.314,106.823
2021,4,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,151229,Grogol,Meruya,106.789705,-6.166824,-6.178,106.737
2021,4,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,114250,Tanjung Priok,Sukapura,106.88214,-6.10959,-6.1524249,106.9285742
2021,4,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,70553,Kampung Rambutan,Taman Wiladatika,106.882155,-6.309885,-6.334,106.8935
2021,4,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,47678,Pulo Gebang,Rorotan,106.952651,-6.212697,-6.1335,106.9045
2021,4,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,44229,Rawamangun,Duren Sawit,106.880332,-6.192931,-6.2325,106.9
2021,4,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,62570,Kampung Rambutan,Kalisari,106.882155,-6.309885,-6.23,106.891
2021,4,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,77864,Senen,Pulo Gadung,-6.1775,106.848,106.90885,-6.183325
2021,4,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,31455,Dwikora,Penas Kalimalang,-6.17,106.9,-6.22,106.92
2021,4,Mikrotrans,JAK.21,Cililitan - Dwikora,64590,Cililitan,Dwikora,106.866352,-6.262494,-6.17,106.9
2021,4,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,67887,Cawang UKI,Lubang Buaya,-6.2565,106.887,-6.349,106.917
2021,4,Mikrotrans,"JAK,19",Pinang Ranti - Kampung Rambutan,120531,Pinang Ranti,Kampung Rambutan,106.886338,-6.291075,106.882155,-6.309885
2021,4,Mikrotrans,JAK.18,Kalibata - Kuningan,36923,Kalibata,Kuningan,-6.265332,106.8351642,106.833205,-6.228794
2021,4,Mikrotrans,JAK.17,Senen - Pulo Gadung,43320,Senen,Pulo Gadung,-6.1775,106.848,106.90885,-6.183325
2021,4,Mikrotrans,JAK.16,Cililitan - Condet via Kayu Manis,76238,Cililitan,Condet,106.866352,-6.262494,-6.2764268,106.8517227
2021,4,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,134431,Bulak Turi,Tanjung Priok,-6.2586043,107.0179957,106.88214,-6.10959
2021,4,Mikrotrans,JAK.14,Tanah Abang - Meruya,96813,Tanah Abang,Meruya,-6.184,106.8225,-6.178,106.737
2021,4,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,17877,Tanah Abang,Kota Intan,-6.184,106.8225,-6.1556,106.8638
2021,4,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,67485,Tanah Abang,Kebayoran Lama,-6.184,106.8225,106.777515,-6.23834
